1746517089350976281	4744747273952217866
1746517089350976281	4758399316028781420
1746517089350976281	4761793510562242125
1746517089350976281	4772635319862538353
1746517089350976281	4827775175783370443
1746517089350976281	4898810069706201296
1746517089350976281	4898810205023948206
1746517089350976281	4898810290421916321
1746517089350976281	4898810434395243601
1746517089350976281	4898810559532456516
1746517089350976281	4925181753727072194
1746517089350976281	5070142686385976641
1746517089350976281	5266304931583207569
1746517089350976281	5320929178483265111
1746517089350976281	5348424199387285026
1746517089350976281	5377478665736540706
1746517089350976281	5423230611402149094
1746517089350976281	5453680433046830883
1746517089350976281	5511781540775162573
1746517089350976281	5513532486628033945
1746517089350976281	5513532494677426592
1746517089350976281	5513532495333079322
1746517089350976281	5520352417155399296
1746517089350976281	5581442427062911837
1746517089350976281	5620391555502402591
1746517089350976281	5634772587813796269
1746517089350976281	5661376269964822790
1746517089350976281	5687919887951232147
1746517089350976281	5804458616496730857
1746517089350976281	5952328491609459678
1746517089350976281	5955658717739702163
1746517089350976281	5957324762713608219
1746517089350976281	6115271102942840016
1746517089350976281	6122748991089852122
1746517089350976281	6124150278895403590
1746517089350976281	6127621106272097405
1746517089350976281	6218152248500141419
1746517089350976281	6307307845121155590
1746517089350976281	6354746977826858345
1746517089350976281	6372441790221443834
1746517089350976281	6381968335745176561
1746517089350976281	6385402443800626136
1746517089350976281	6470134566175021664
1746517089350976281	6520146958826736805
1746517089350976281	6547508189111936139
1746517089350976281	6550036844230548189
1746517089350976281	6577694882119264493
1746517089350976281	6733050556353194736
1746517089350976281	6734569455839686211
1746517089350976281	6740999930427667933
1746517089350976281	6774539739450391955
1746517089350976281	6835160658350924803
1746517089350976281	6850833062394942376
1746517089350976281	6871764653330785482
1746517089350976281	6878991392643795908
1746517089350976281	6976580096980259393
1746517089350976281	7062184326893091239
1746517089350976281	7096547112148713156
1746517089350976281	7096547112149586306
1746517089350976281	7096547112171233890
1746517089350976281	7126539086644051910
1746517089350976281	7185455132996536535
1746517089350976281	7209454363085226921
1746517089350976281	7220219712734485351
1746517089350976281	7394342181191910808
1746517089350976281	7425079675261394754
1746517089350976281	7462446645019224003
1746517089350976281	7510680884304274749
1746517089350976281	7547789575330998468
1746517089350976281	7563214009116515743
1746517089350976281	7569174470069704702
1746517089350976281	7619320460879877949
1746517089350976281	7629770686238281784
1746517089350976281	7664594433044996946
1746517089350976281	7765094570804158624
1746517089350976281	7782532957687586071
1746517089350976281	7802648348113420291
1746517089350976281	7806121271414849930
1746517089350976281	7874758873724469766
1746517089350976281	7906282008218895688
1746517089350976281	7952732946441403725
1746517089350976281	7967457419754536320
1746517089350976281	8055124718012710328
1746517089350976281	8189555826524603359
1746517089350976281	8261706808994430884
1746517089350976281	8262690695090170653
1746517089350976281	8264363797284710485
1746517089350976281	8267464813849192495
174
